Unnamed: 0,trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud
425133,2020-12-02 22:33:51,4666314527820883145,"fraud_Bins, Balistreri and Beatty",shopping_pos,132.19,Guy,Thompson,M,5812 Ramos Oval Suite 598,Ravenna,NE,68869,41.0233,-98.9041,2202,"Solicitor, Scotland",1974-06-21,2ad4ebd9ae43e0d6f0237dc557f2eacd,1386023631,40.424605,-97.935493,0
22809,2020-06-29 05:19:41,4979422371139333,"fraud_Kutch, Hermiston and Farrell",gas_transport,64.48,Kelly,Zimmerman,F,1893 Katie Tunnel,Westerville,NE,68881,41.4193,-99.3844,73,Product designer,1935-02-10,183e44df5ffc87b6f9779db11f913857,1372483181,40.474501,-98.699039,0
69877,2020-07-14 23:12:41,571365235126,"fraud_Koss, McLaughlin and Mayer",food_dining,148.74,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628,44.5995,-86.2141,372,"Exhibitions officer, museum/gallery",1995-07-12,c4c10b0340eed9090fba6f62e57dfc06,1373843561,44.303594,-85.807015,0
348339,2020-11-02 17:29:39,3556613125071656,fraud_Schumm PLC,health_fitness,29.15,Jose,Vasquez,M,572 Davis Mountains,Lake Jackson,TX,77566,29.0393,-95.4401,28739,Futures trader,1999-12-27,fc12afdde47200135b4c5e9f7b11c01b,1383413379,29.6816,-95.927689,0
47608,2020-07-07 11:14:40,4900628639996,fraud_Bauch-Raynor,grocery_pos,85.73,Michael,Johnson,M,094 Owens Underpass,Norwalk,CA,90650,33.9056,-118.0818,105549,Firefighter,1973-09-22,f78e34d22550564aea71140a5dc46664,1373195680,33.094118,-118.910912,0
330003,2020-10-25 22:15:44,180046617132290,fraud_Kunze Inc,grocery_pos,272.26,Erika,Mason,F,083 Karen Island Apt. 656,Goreville,IL,62939,37.575,-88.9655,3119,"Teacher, secondary school",1942-04-17,e68ded4d68b1213b5a95dbee5f566734,1382739344,38.323166,-88.36568100000001,1
282284,2020-10-04 22:45:11,4926376199189801,fraud_Will Ltd,food_dining,51.1,Claire,Davis,F,83685 Matthew Center Suite 870,Cherokee Village,AR,72529,36.3011,-91.5281,4726,Pharmacologist,1977-06-07,3a3eeaf9766340719cfe96faecc2f29d,1380926711,36.259143,-91.14855,0
254171,2020-09-22 04:44:30,4586810168620942,fraud_Kemmer-Reinger,grocery_net,12.58,Michelle,Gregory,F,6983 Carrillo Isle,Edisto Island,SC,29438,32.5486,-80.307,2408,"Sales professional, IT",1997-07-05,83d4257d36a7eccf0c191be6cf5f99b0,1379825070,33.011219,-80.244614,0
437693,2020-12-06 08:59:22,371284100299909,fraud_Wiegand-Lowe,grocery_net,68.65,Hannah,Thomas,F,1004 Willis Pass,Hedley,TX,79237,34.8698,-100.6806,513,Early years teacher,1976-05-24,cb8d1fdf24f0f020ac69d6aa3eb8bd72,1386320362,35.431596,-100.547693,0
314113,2020-10-18 22:06:22,4958589671582726883,fraud_Flatley-Durgan,misc_net,773.33,Aaron,Pena,M,793 Hooper Tunnel Suite 154,Burke,VA,22015,38.7894,-77.2818,43102,Health visitor,1950-11-27,b59aafe5a5d478fac3e705c3d28c86ac,1382133982,39.740031,-77.947084,1
87793,2020-07-21 13:00:15,4292902571056973207,"fraud_Goyette, Howell and Collier",shopping_pos,163.17,Jeffrey,Smith,M,135 Joseph Mountains,Sula,MT,59871,45.8433,-113.8748,218,"Therapist, horticultural",1995-08-16,b258c35bff42236c18511c402c947713,1374411615,45.72193,-112.890362,0
492284,2020-12-17 23:46:50,639046421587,fraud_Kassulke PLC,shopping_net,835.25,Dylan,Bonilla,M,2497 John Motorway Suite 922,Leetsdale,PA,15056,40.5662,-80.2099,1140,"Administrator, education",1986-06-20,ce6f26645fea47870406746d8b901f62,1387324010,41.424378,-80.12758000000001,1
150104,2020-08-12 09:46:46,4797297220948468262,fraud_Kilback LLC,grocery_pos,128.62,Erica,Briggs,F,3310 Davidson Spurs Apt. 107,Oolitic,IN,47451,38.8938,-86.5246,1228,Counsellor,1991-03-13,20f2649c79cea2ff31c5adc984c9ecd2,1376300806,38.580368,-87.169739,0
224503,2020-09-08 23:35:47,346243940647414,fraud_Pagac LLC,shopping_pos,2.63,Sean,Miller,M,6340 Jeffrey Dale,Thornville,OH,43076,39.8974,-82.4071,9051,Audiological scientist,1983-01-08,af9b3729c93d1c58140ca09edb5ba701,1378683347,39.974581,-81.6924,0
365340,2020-11-09 23:02:44,4514242065619750,"fraud_Gutmann, McLaughlin and Wiza",home,5.92,Janet,Carpenter,F,9870 Collins Flat,Laramie,WY,82072,41.4247,-105.4781,35371,"Pilot, airline",1988-09-02,b41663ff216b9a43bc047e77b13a153e,1384038164,41.480737,-104.596122,0
424570,2020-12-02 18:47:19,180042946491150,fraud_Douglas-White,entertainment,40.03,Charles,Robles,M,3337 Lisa Divide,Saint Petersburg,FL,33710,27.7898,-82.7243,341043,"Engineer, land",1989-02-28,4030920cc79a9028026d12e931f180c8,1386010039,27.225299,-82.957527,0
258873,2020-09-24 11:39:43,6595970453799027,"fraud_Bernhard, Grant and Langworth",shopping_pos,1.08,Gina,Gomez,F,72030 Shelton Crossing Apt. 742,Stirling,NJ,7980,40.6774,-74.4968,2307,Science writer,1969-09-11,970a7e2d755145448cbe99c001ae26be,1380022783,39.961701,-73.969773,0
409984,2020-11-30 01:36:23,4446368897795790,fraud_Bauch-Raynor,grocery_pos,105.24,Ryan,Joseph,M,8850 Jessica Center,Atlantic,VA,23303,37.9073,-75.5089,741,"Geologist, engineering",1986-08-17,7807738f1ea747dd68d33bd53fe129ec,1385775383,38.776366,-75.57260699999999,0
541477,2020-12-28 18:42:35,630441765090,fraud_Bernier and Sons,kids_pets,29.63,Susan,Washington,F,759 Erin Mount Suite 956,May,TX,76857,31.9571,-98.9656,1791,Corporate investment banker,1965-07-26,4a51467e4df6ec70e901f562095ec9c0,1388256155,30.985491,-98.570613,0
354681,2020-11-05 11:29:52,6011388901471808,"fraud_Goldner, Kovacek and Abbott",grocery_pos,115.8,Jacqueline,Marsh,F,950 Sheryl Spurs,Dunlevy,PA,15432,40.1151,-79.8627,427,Mining engineer,1951-02-05,506ea157ec09c9f04eb3ea8bed59d33a,1383650992,39.3421,-80.375392,0
164610,2020-08-17 21:24:44,374930071163758,fraud_Beier-Hyatt,shopping_pos,5.63,Daniel,Escobar,M,61390 Hayes Port,Romulus,MI,48174,42.2203,-83.3583,31515,Police officer,1971-11-05,b7b1e36ee28d10a61195fc081ba77580,1376774684,41.516122,-83.56094300000001,0
184762,2020-08-24 22:46:43,4658490815480264,fraud_Corwin-Gorczany,misc_net,748.26,Tara,Richards,F,4879 Cristina Station,Keisterville,PA,15449,39.9636,-79.7853,184,Systems developer,1945-11-04,12a8e7cc48e41ec56ea3e87a7a8b2f63,1377384403,40.654987,-80.33908000000001,1
118983,2020-08-02 06:39:55,2383461948823908,fraud_Maggio-Fahey,misc_pos,174.53,Patrick,Vaughan,M,651 Miller Common,Parsonsfield,ME,4047,43.745,-70.9092,1892,Audiological scientist,1956-03-02,13f73c94a6d54011c5ad3744fda59d82,1375425595,44.064515,-71.213122,0
327231,2020-10-24 20:34:24,4883407061576,fraud_Boyer PLC,shopping_net,1041.54,Rachel,Williams,F,6386 Bailey Hill Apt. 421,Seattle,WA,98118,47.5412,-122.275,837792,Systems developer,1936-12-23,982311611279f5d34b3b9b30004c6371,1382646864,48.287785,-121.80191299999998,1
66064,2020-07-13 23:38:19,370877495212014,fraud_Lynch-Mohr,travel,9.13,Sarah,Clark,F,25961 Beverly Union Apt. 042,North Wilkesboro,NC,28659,36.2017,-81.1286,21134,Dispensing optician,1984-03-06,62a87090cff57766bc213d1de0d31c13,1373758699,36.612179,-81.99846,0
112729,2020-07-30 15:09:36,2305336922781618,fraud_Jakubowski Group,food_dining,43.81,Jeffrey,Rice,M,21447 Powell Circle,Moulton,IA,52572,40.6866,-92.6833,1132,Probation officer,1961-02-14,f5d4c14f8730696c985e7f59d6a09665,1375196976,40.240938,-91.936565,0
306426,2020-10-15 04:10:40,2720894374956739,"fraud_Douglas, Schneider and Turner",shopping_pos,7.18,Audrey,Hickman,F,3325 Gregory Square,Mount Clemens,MI,48043,42.5978,-82.8823,16305,"Psychologist, sport and exercise",1927-05-25,7918dfef4e0b6eb8889f90cc6e032f78,1381810240,43.144316,-82.752586,0
501358,2020-12-20 08:30:21,6011626928491360,"fraud_Zieme, Bode and Dooley",gas_transport,91.41,Heather,Roberts,F,62934 Maria Cliffs Suite 350,Bethel Springs,TN,38315,35.2289,-88.64399999999999,3876,Senior tax professional/tax inspector,1960-11-19,075e7d599ecc3eb8ad07dcaece819053,1387528221,34.441978000000006,-88.774653,0
368366,2020-11-10 22:03:26,4103158249977,"fraud_Mosciski, Gislason and Mertz",grocery_pos,284.07,Christopher,Adkins,M,3512 Knight Center,Lorenzo,TX,79343,33.6666,-101.5277,1571,Petroleum engineer,1982-06-27,738cf6f98bf1f382e51e32224bfdb7a5,1384121006,33.965196,-100.631098,1
213669,2020-09-04 23:54:40,3550412175018089,"fraud_Mosciski, Ziemann and Farrell",shopping_net,1113.85,Morgan,James,F,742 Sellers Ferry,Lexington,KY,40502,38.0174,-84.4854,296965,Software engineer,1962-12-30,388d8fa9368497e8f2943600d6276279,1378338880,38.913846,-83.83159599999999,1
209832,2020-09-02 21:49:42,4587577161160601,fraud_Dickinson Ltd,personal_care,50.25,Tina,Lawrence,F,12444 Jacob Pines,Nobleboro,ME,4555,44.0943,-69.4828,1643,Financial trader,1976-04-12,d1e1569059d2622871bea85a8cb25469,1378158582,43.708865,-69.774323,0
24399,2020-06-29 15:24:55,4451952084362894,fraud_Champlin and Sons,home,91.89,Joseph,Davis,M,941 Adam Stravenue,Nazareth,TX,79063,34.5444,-102.1069,686,Petroleum engineer,1980-07-30,90084a8a23f2afa6cdb92492a7b0cbeb,1372519495,34.875195,-101.119531,0
436487,2020-12-06 01:55:00,3564182536169293,fraud_Corwin-Collins,gas_transport,18.54,Brenda,Johnson,F,56160 Nicholas Isle,Norwich,OH,43767,39.9934,-81.8024,1443,Research scientist (medical),1962-03-04,3bb90271102a1e64250cb6c8bd31543a,1386294900,40.613371,-81.31443,1
490221,2020-12-17 11:33:49,3596217206093829,fraud_Kuvalis Ltd,gas_transport,68.27,Sara,Ramirez,F,23843 Scott Island,Birmingham,IA,52535,40.8626,-91.9534,888,Camera operator,1988-03-25,6198c823a488cc9e39de06da2cc56895,1387280029,41.338584,-92.351875,0
314618,2020-10-19 02:11:32,346273234529002,fraud_Kris-Weimann,misc_net,48.05,Donna,Moreno,F,32301 Albert River Suite 364,Ronceverte,WV,24970,37.7418,-80.4626,4575,Statistician,1991-10-22,ee061293e36d11ac9ac2c37dad8e7467,1382148692,38.463489,-80.274004,0
69318,2020-07-14 20:31:31,3521417320836166,fraud_Thiel-Thiel,entertainment,244.73,Angela,Hodges,F,08236 Kim Hill,Indianapolis,IN,46254,39.849,-86.272,910148,Firefighter,1975-11-30,8db29f4c6f9709249c5d63bcb47782ac,1373833891,40.106766,-85.947757,0
460924,2020-12-11 02:28:53,3596217206093829,"fraud_Baumbach, Strosin and Nicolas",shopping_pos,720.83,Sara,Ramirez,F,23843 Scott Island,Birmingham,IA,52535,40.8626,-91.9534,888,Camera operator,1988-03-25,03276c522c673f1b5a974d276f688d01,1386728933,41.417984,-92.240716,1
348933,2020-11-02 21:08:53,372520049757633,fraud_Champlin and Sons,home,50.07,Lori,Ramirez,F,4293 Ramirez Squares,Ranier,MN,56668,48.6031,-93.2977,136,Ceramics designer,2000-02-20,42af801ccc8794952aaba696f90b8a6e,1383426533,48.954586,-92.677656,0
333855,2020-10-27 03:10:48,3549202406645667,fraud_Denesik and Sons,shopping_pos,214.29,Larry,Williams,M,6274 David Oval Suite 725,Scarborough,ME,4074,43.5835,-70.3457,18760,Make,1933-04-02,86a2a1d68aa08485417ba61335c272ef,1382843448,44.460525,-70.775788,0
19375,2020-06-28 06:45:02,377993105397617,fraud_Vandervort-Funk,grocery_pos,41.09,Nathan,Martinez,M,586 Thomas Cliffs,Oconto Falls,WI,54154,44.8755,-88.1555,5548,Mining engineer,1975-09-11,3fd224d4ef7a5df4a813ac0e5e07ceda,1372401902,44.473167,-88.652788,0
520225,2020-12-23 20:20:05,568279015842,fraud_Kihn-Fritsch,food_dining,53.06,Micheal,Hernandez,M,6139 Mark Rapid Apt. 651,Christine,ND,58015,46.5522,-96.7909,291,Television floor manager,1991-05-01,517bf64c92d1b010843e1b4b6d3a109e,1387830005,47.321366,-96.817845,0
277932,2020-10-03 02:03:42,347399333635231,fraud_Padberg-Welch,grocery_pos,301.73,Stephanie,Allen,F,13128 Hall Station Suite 588,Seligman,MO,65745,36.5276,-93.9359,2693,"Engineer, biomedical",1968-02-05,f99e7bc62ba39f9580cf1d5a06105f2c,1380765822,36.064509,-94.480708,1
308119,2020-10-16 03:55:49,4306586894261180,fraud_Doyle Ltd,grocery_pos,292.42,Renee,Walls,F,86542 Jessica Fords Apt. 706,Veedersburg,IN,47987,40.1186,-87.2602,4049,"Development worker, community",1959-10-19,75f1fb9864a17b2213f57fb9ef312b31,1381895749,40.930538,-86.912325,1
350006,2020-11-03 06:05:06,6011706277606006,"fraud_Runolfsdottir, Mueller and Hand",entertainment,104.82,Scott,Sullivan,M,776 Martin Ridge,Newton,NH,3858,42.8678,-71.042,4603,"Therapist, music",1952-12-07,8a04ac05317845e8614937af11f68d76,1383458706,43.692082,-70.616804,0
476788,2020-12-14 14:23:18,30143535920989,"fraud_Stanton, Jakubowski and Baumbach",shopping_net,1.53,Lisa,Collins,F,44197 Jeffrey Port Suite 050,Bridgeport,NJ,8014,39.8016,-75.3478,504,"Engineer, control and instrumentation",1980-08-17,b2d689e3e76a2eba383b37958138b610,1387030998,38.853275,-74.399721,0
460735,2020-12-11 01:05:45,3596217206093829,fraud_Schamberger-O'Keefe,grocery_pos,334.12,Sara,Ramirez,F,23843 Scott Island,Birmingham,IA,52535,40.8626,-91.9534,888,Camera operator,1988-03-25,c8c77d26972176fe9b5649e22bafcd1c,1386723945,41.330365,-92.552851,1
351459,2020-11-03 17:08:57,30230540139182,fraud_Champlin-Casper,home,72.87,Hayden,Sanders,M,8465 Reed Green Suite 559,Montandon,PA,17850,40.9661,-76.8575,645,Orthoptist,1974-05-18,9f6196365b8e5002544d3f4cd0280a87,1383498537,40.54665,-77.452299,0
454615,2020-12-09 04:27:47,3533012926413100,"fraud_Connelly, Reichert and Fritsch",gas_transport,44.28,Megan,Bernard,F,128 Nathan Ramp,Barneveld,NY,13304,43.2237,-75.1612,1684,IT trainer,1994-03-01,da8ff945c2530ee608ee596215882289,1386563267,43.078779,-76.095915,0
300452,2020-10-12 16:53:39,3589289942931264,fraud_Thiel-Thiel,entertainment,145.33,Paula,Estrada,F,350 Stacy Glens,Spencer,SD,57374,43.7557,-97.5936,343,"Development worker, international aid",1972-03-05,7404be575e2a6c2d5a01e161f504c9c7,1381596819,43.944047,-97.393779,0
66005,2020-07-13 23:19:19,3531129874770000,fraud_Hamill-D'Amore,health_fitness,5.7,Shelby,Mitchell,F,974 Cindy Stream,Brandon,VT,5733,43.8065,-73.0882,5895,"Scientist, marine",1975-07-13,6d564dbd2255722512a3afcc60180ade,1373757559,43.455696,-73.620501,0
135551,2020-08-07 22:02:43,375082648741747,"fraud_Weber, Thiel and Hammes",kids_pets,21.22,Shannon,Bell,F,2918 David Spurs,Georgetown,MN,56546,47.0999,-96.727,346,"Research officer, trade union",1976-12-14,19cc7bc8eb934c78de48fc8bc4fe8d91,1375912963,48.057439,-97.168901,1
167473,2020-08-18 16:22:05,6011504998544485,fraud_Zboncak LLC,food_dining,12.68,Ashley,Whitney,F,4038 Smith Avenue,Jones,AL,36749,32.5104,-86.8138,1089,Materials engineer,1971-11-02,df5b12a0355d6aa2bed9ae61a2f0b40c,1376842925,32.908640000000005,-86.12691600000001,0
327881,2020-10-25 03:59:34,4599285557366057,fraud_Kiehn Inc,grocery_pos,336.84,Mary,Williams,F,00315 Ashley Valleys,Burrton,KS,67020,38.0261,-97.6666,1689,Gaffer,1997-11-18,d7426d345bf54c4246938c3ae0a9099d,1382673574,38.516969,-97.398698,1
209038,2020-09-02 11:12:02,2254799658404120,fraud_Strosin-Cruickshank,grocery_pos,163.82,Barbara,Nelson,F,7337 Browning Falls Suite 027,Valdosta,GA,31605,30.946,-83.2474,94325,Educational psychologist,1987-09-08,eac1e082ca96688e440fdade154e3643,1378120322,30.908586,-83.990387,0
208666,2020-09-02 03:21:27,3564839259330465,"fraud_Douglas, Schneider and Turner",shopping_pos,6.89,Robert,Ashley,M,1250 Christopher Prairie Suite 016,Port Costa,CA,94569,38.046,-122.1866,198,Armed forces training and education officer,1959-03-31,c3ecf3f13c06650728676f097876fdb0,1378092087,37.842565,-121.723887,0
240581,2020-09-15 22:01:26,180072527505094,fraud_Windler LLC,kids_pets,136.22,Cody,Miller,M,25748 John Wells,Mooresville,NC,28117,35.584,-80.8685,69793,Control and instrumentation engineer,1953-12-08,b793db78d2300b0aae616fef733b0d50,1379282486,35.804652000000004,-81.133491,0
133315,2020-08-06 22:23:52,180049032966888,"fraud_Wuckert, Wintheiser and Friesen",home,91.45,Michael,Flores,M,70761 Fitzpatrick Brooks Suite 631,Saxon,WI,54559,46.4959,-90.4383,795,Television/film/video producer,1986-04-15,4d71498f5a841a1e7de5848ec0688c70,1375827832,47.382523,-91.103263,0
123991,2020-08-03 15:57:37,30150717898388,"fraud_Swaniawski, Nitzsche and Welch",health_fitness,4.02,Raymond,Lloyd,M,5930 Rebecca Bridge Apt. 444,Paint Rock,AL,35764,34.7031,-86.3068,653,Paediatric nurse,1966-06-19,8b9c14c89187dcad26f9279c7e4264ef,1375545457,35.587292,-85.503366,0
131823,2020-08-06 05:52:08,3565423334076143,fraud_Morar Inc,grocery_net,107.74,Nathan,Thomas,M,4923 Campbell Pines Suite 717,Carlisle,IN,47838,38.9763,-87.3667,4081,Energy engineer,1938-03-15,5773ce8019b77e291373f39ebbee49c7,1375768328,38.242505,-87.504576,0
450235,2020-12-08 11:01:30,341546199006537,"fraud_Streich, Hansen and Veum",gas_transport,74.97,Mark,Brown,M,8580 Moore Cove,Wales,AK,99783,64.7556,-165.6723,145,"Administrator, education",1939-11-09,64825fb7fa26def857cc8014ee95369b,1386500490,64.473998,-166.509533,0
455131,2020-12-09 09:43:05,4969856774088583,fraud_Pouros-Conroy,shopping_pos,5.45,Jacqueline,Prince,F,27823 Andrew Underpass Suite 948,Metairie,LA,70003,29.9975,-90.2146,137067,Advertising account planner,1951-12-04,639b7a93712fa08833cd857a2f3a0fb5,1386582185,29.974669,-89.69864399999999,0
119574,2020-08-02 12:06:28,180048185037117,"fraud_Zboncak, Rowe and Murazik",shopping_net,61.15,Mary,Wall,F,2481 Mills Lock,Plainfield,NJ,7060,40.6152,-74.415,71485,Leisure centre manager,1974-07-19,c8fed74d9c218d8e4f18f25d79bd9560,1375445188,41.394917,-75.30029,0
285507,2020-10-05 23:00:10,581508178315,fraud_Heathcote LLC,shopping_net,913.19,Michael,Vargas,M,933 Martin Rapids,Desdemona,TX,76445,32.2819,-98.5673,407,Clothing/textile technologist,1978-08-08,0c02c5f261af4715922298b144eb7f5f,1381014010,31.846131,-98.499447,1
60228,2020-07-12 12:28:46,501882822387,"fraud_Gottlieb, Considine and Schultz",shopping_net,959.71,Melissa,Phillips,F,5069 Scott Pass Apt. 654,Meadville,MS,39653,31.4285,-90.8578,2799,"Therapist, horticultural",1961-01-21,df86ac7e629a9c2d1f5023a71314ae10,1373632126,30.600768,-91.329178,1
36966,2020-07-04 09:26:02,584673555952,fraud_Block-Parisian,misc_net,5.72,Jessica,Jordan,F,071 Wise Trace,Coleharbor,ND,58531,47.5196,-101.2332,307,Make,1930-08-13,920b5cd545ac861a398f85692891bc69,1372929962,48.245799,-101.67475,0
138234,2020-08-09 00:15:35,4476840372112,fraud_Sporer Inc,gas_transport,7.3,Steven,Walters,M,3206 Hall Divide Suite 282,Woodville,AL,35776,34.6689,-86.2296,3395,"Editor, commissioning",1979-01-21,0358e5bc11e45d42152dc5ac5232f88a,1376007335,33.732201,-85.577428,1
285077,2020-10-05 20:34:27,3545109339866548,fraud_Kassulke PLC,shopping_net,7.44,Keith,Sanders,M,8030 Beck Motorway,Moorhead,MS,38761,33.4783,-90.5142,2870,Chartered public finance accountant,1999-03-05,af1b5a705768a9be52e1e30f15cfb172,1381005267,32.92648,-91.041225,0
26873,2020-06-30 05:24:09,4390966588600992777,"fraud_Reichert, Shanahan and Hayes",shopping_net,9.2,Kyle,Simmons,M,8149 Harris Divide,Oklahoma City,OK,73134,35.6174,-97.5583,640470,Advertising copywriter,1966-06-24,39faae3cc787623957ec5bcaac9846f3,1372569849,35.841339000000005,-97.962155,0
172543,2020-08-20 19:27:24,375974680629816,fraud_Brown Inc,kids_pets,24.16,Roberta,Mccarthy,F,94431 Matthew Mall Suite 296,Plymouth,CT,6782,41.6611,-73.0449,2376,Herpetologist,1973-04-06,605c7d630191f140e69e5ea3bc39cbca,1377026844,42.305035,-72.056275,1
499607,2020-12-19 22:31:05,4018105808392773675,fraud_Bahringer Group,health_fitness,211.11,Katherine,Love,F,5884 Sandoval Square Apt. 371,Allenhurst,NJ,7711,40.2367,-74.0067,1533,"Administrator, charities/voluntary organisations",1935-04-15,c11201dd64d844bc0c4a65d9b6aa87fc,1387492265,40.486966,-73.422827,0
277036,2020-10-02 16:04:10,3504178999463051,fraud_Bechtelar-Rippin,food_dining,2.0,Drew,Garcia,M,70858 Jasmine Meadows Apt. 135,Lima,OH,45801,40.7641,-84.0973,86954,"Copywriter, advertising",1992-07-23,2c816f898b73bdf46bbd84f2e192f7de,1380729850,41.26558,-83.693415,0
22622,2020-06-29 03:59:03,4471568287204,"fraud_Terry, Johns and Bins",misc_pos,8.02,Dakota,Maldonado,M,369 Cochran Radial,Pelham,NC,27311,36.4899,-79.4736,3402,Insurance underwriter,1927-10-24,2d4b5bdb3ed74583fe16a2cabadf826c,1372478343,37.444147,-79.265401,0
30355,2020-07-01 05:01:16,3558881852140592,fraud_Bruen-Yost,misc_pos,53.78,Christopher,Holt,M,05597 Michael Spurs,Parks,AZ,86018,35.2563,-111.95,759,"Geologist, engineering",1957-03-28,c70a00b3bc52fb00c95fd62275422cc5,1372654876,35.05141,-112.258371,0
215455,2020-09-05 22:58:53,341283058448499,fraud_Medhurst PLC,shopping_net,1044.98,Mario,Johns,M,62130 Miller Square Suite 785,Brinson,GA,39825,30.9788,-84.7373,1461,"Engineer, broadcasting (operations)",1935-09-08,1c99b7800f496a711839ab6efc31d659,1378421933,31.16251,-84.978604,1
597,2020-06-21 15:37:14,3527536963490470,fraud_Kilback Group,food_dining,2.49,Teresa,Stein,F,2838 White Fields Apt. 473,Brunson,SC,29911,32.9413,-81.1807,1725,Social researcher,1974-12-05,6624ecb1fedd01f62880c3ad837d8d54,1371829034,32.244848,-81.437004,0
409213,2020-11-29 20:46:25,213193596103206,"fraud_Turner, Ziemann and Lehner",food_dining,61.8,James,Hunt,M,7369 Gabriel Tunnel,Pointe Aux Pins,MI,49775,45.7549,-84.447,95,Electrical engineer,1994-02-09,fae403bb7e12df1cfe88b7076b770407,1385757985,46.084816,-85.23715,0
166506,2020-08-18 10:52:00,348789608637806,fraud_Boyer PLC,shopping_net,9.66,Megan,Murphy,F,53696 Laura Radial,Holstein,NE,68950,40.4542,-98.6538,331,Telecommunications researcher,1950-08-19,36c7028650afe3f9ee11bf39bcd86902,1376823120,41.201191,-98.177085,0
447738,2020-12-07 23:07:49,4933461930348832,"fraud_Durgan, Gislason and Spencer",home,61.98,Richard,Carter,M,5097 Martin Ridges,Minneapolis,MN,55403,44.9673,-93.2828,1022298,Chemical engineer,1976-09-29,6a28fad7e0ae2a785de8eb5e602cefb2,1386457669,44.527394,-94.229065,0
442252,2020-12-07 03:27:44,4755696071492,"fraud_Stehr, Jewess and Schimmel",misc_net,4.8,Robert,Evans,M,01892 Patricia Vista Apt. 828,Sachse,TX,75048,32.9643,-96.6012,20328,Site engineer,1985-06-20,b0a2794a648357d8d5b026da0723115f,1386386864,32.274907,-97.091618,0
121789,2020-08-03 00:57:32,3596357274378601,fraud_Kerluke PLC,misc_net,6.54,David,Everett,M,4138 David Fall,Morrisdale,PA,16858,41.0001,-78.2357,3688,Advice worker,1973-05-27,70d31e8ada0fd244dba3b1016525bcbc,1375491452,40.101301,-78.569749,0
58707,2020-07-11 23:27:48,501882822387,"fraud_Reichert, Huels and Hoppe",shopping_net,1166.0,Melissa,Phillips,F,5069 Scott Pass Apt. 654,Meadville,MS,39653,31.4285,-90.8578,2799,"Therapist, horticultural",1961-01-21,132eedacbd368a5bd3d9fa904ea4bf35,1373585268,30.777478,-90.537908,1
129306,2020-08-04 22:28:59,4727244663135968,fraud_Kuphal-Bartoletti,misc_net,742.86,Mary,Lewis,F,118 Justin Extension,Bay Minette,AL,36507,30.8635,-87.7644,19090,Science writer,1929-05-30,745cf8d3192c8f2c57ad94ed6cd19de5,1375655339,31.398897,-87.561314,1
44131,2020-07-06 14:15:33,5359543825610251,fraud_Kassulke Inc,entertainment,46.55,Michael,Francis,M,1833 Jeanette Stravenue,Belgrade,MT,59714,45.7801,-111.1439,18182,"Engineer, drilling",1975-06-29,80ec517d4fcd2138a57dec02bcf7b911,1373120133,45.439503,-111.041655,0
217997,2020-09-06 21:53:52,345832460465610,"fraud_Becker, Harris and Harvey",personal_care,19.34,Jason,Mcmahon,M,6385 Donald Square Suite 429,Springfield,VA,22151,38.8029,-77.2116,104396,Production engineer,1950-11-20,7ff83ded2154e3cf442b61509194117f,1378504432,39.138325,-77.69136,0
281144,2020-10-04 14:27:27,4279161831637,fraud_Crooks and Sons,personal_care,10.07,Lisa,Hendrix,F,35737 Kirby Fall Suite 409,Vanderbilt,PA,15486,40.0246,-79.6955,2303,Physiotherapist,1987-08-16,c90d2127919aaa4d1e6e4af2e09e6db1,1380896847,40.376587,-80.603764,0
425890,2020-12-03 04:41:17,375534208663984,fraud_Flatley Group,misc_pos,35.21,Tyler,Garcia,M,408 Bradley Rest,Doe Hill,VA,24433,38.4207,-79.4629,99,Dance movement psychotherapist,1986-03-28,3c223118bb9d45002614376e7a870aba,1386045677,38.5087,-79.804723,0
151869,2020-08-13 07:26:50,30428204673351,"fraud_Quitzon, Green and Bashirian",shopping_pos,139.41,Greg,Villarreal,M,2851 Foster Shoals,Schaefferstown,PA,17088,40.3087,-76.2963,823,Gaffer,1982-07-02,af8f13a221b10bdbdb48f777ffc6ba0f,1376378810,39.625606,-76.16690899999999,0
16575,2020-06-27 03:48:35,6544734391390261,fraud_Hackett-Lueilwitz,grocery_pos,294.78,John,Myers,M,701 Wilson Divide,Highland,IN,46322,41.55,-87.4569,23727,Community arts worker,1982-02-08,d5ae7acabb0e7eac640e72d0e5c0528f,1372304915,41.505282,-86.715398,1
474777,2020-12-14 06:18:02,377654590313960,"fraud_Okuneva, Schneider and Rau",shopping_pos,1.93,Lawrence,Davis,M,7421 Serrano Lane Apt. 580,Powell,TN,37849,36.0435,-84.04,25459,"Teacher, special educational needs",1969-02-22,6319e35b856e72913fee8121fd23e79f,1387001882,36.670437,-85.034839,0
172598,2020-08-20 19:56:04,30442439074871,"fraud_Berge, Kautzer and Harris",personal_care,113.19,Linda,Sanchez,F,6574 William Hill Apt. 375,Jermyn,PA,18433,41.5744,-75.5881,6508,Training and development officer,1981-06-22,920f1ffbf57edc998f896b3b342d996c,1377028564,42.325535,-75.72969599999999,0
